path	hard_hits	soft_hits	categories	claim_id	audit_status	effective_status	claim_type	bucket
docs/HIGGS_MASS_12PCT_GAP_DECOMPOSITION_BOUNDED_NOTE_2026-05-10_higgsS7.md	0	8	superseded-memo-cite:8	higgs_mass_12pct_gap_decomposition_bounded_note_2026-05-10_higgss7	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_MASS_FROM_AXIOM_NOTE.md	0	1	quantum-axiom-name:1	higgs_mass_from_axiom_note	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_MASS_S4B_EWSB_SELECTION_BOUNDED_NOTE_2026-05-10_s4bewsb.md	0	6	superseded-memo-cite:6	higgs_mass_s4b_ewsb_selection_bounded_note_2026-05-10_s4bewsb	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_MASS_S4_BORN_EXTENSION_BOUNDED_NOTE_2026-05-10_higgsS4.md	0	4	superseded-memo-cite:4	higgs_mass_s4_born_extension_bounded_note_2026-05-10_higgss4	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_MASS_WILSON_CHAIN_PARTIAL_PROGRESS_NOTE_2026-05-10_higgsH1.md	0	1	superseded-memo-cite:1	higgs_mass_wilson_chain_partial_progress_note_2026-05-10_higgsh1	unaudited	unaudited	bounded_theorem	gauge-theta
docs/HIGGS_MASS_WILSON_LOOP_SPECTROSCOPY_BOUNDED_NOTE_2026-05-10_higgsH3.md	0	1	superseded-memo-cite:1	higgs_mass_wilson_loop_spectroscopy_bounded_note_2026-05-10_higgsh3	unaudited	unaudited	bounded_theorem	gauge-theta
docs/HIGGS_TASTE_SINGLET_PROJECTION_BOUNDED_NOTE_2026-05-09.md	0	2	superseded-memo-cite:2	higgs_taste_singlet_projection_bounded_note_2026-05-09	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_X_S4B_COMBINED_HIGGS_EWSB_G2_NOTE_2026-05-08_probeX_S4b_combined.md	0	4	superseded-memo-cite:4	higgs_x_s4b_combined_higgs_ewsb_g2_note_2026-05-08_probex_s4b_combined	unaudited	unaudited	bounded_theorem	misc
docs/HKD_CORRESPONDENCE_STRUCTURAL_EQUIVALENCE_BOUNDED_THEOREM_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	hkd_correspondence_structural_equivalence_bounded_theorem_note_2026-06-12	unaudited	unaudited	bounded_theorem	misc
docs/HODGE_STAR_MIDDLE_FORM_DECOMPOSITION_FORCES_D_FOUR_NARROW_THEOREM_NOTE_2026-05-26.md	0	3	superseded-memo-cite:3	hodge_star_middle_form_decomposition_forces_d_four_narrow_theorem_note_2026-05-26	unaudited	unaudited	positive_theorem	foundations-record-dynamics
docs/HUBBLE_LANE5_C1_A1_GRASSMANN_BOUNDARY_CAR_OBSTRUCTION_NOTE_2026-04-29.md	0	4	superseded-memo-cite:4	hubble_lane5_c1_a1_grassmann_boundary_car_obstruction_note_2026-04-29	unaudited	unaudited	bounded_theorem	misc
docs/HUBBLE_LANE5_C1_A1_GRASSMANN_NO_GO_NOTE_2026-04-28.md	0	2	superseded-memo-cite:2	hubble_lane5_c1_a1_grassmann_no_go_note_2026-04-28	unaudited	unaudited	no_go	misc
docs/HUBBLE_LANE5_C1_A2_ACTION_UNIT_METROLOGY_OBSTRUCTION_NOTE_2026-04-29.md	0	2	superseded-memo-cite:2	hubble_lane5_c1_a2_action_unit_metrology_obstruction_note_2026-04-29	unaudited	unaudited	bounded_theorem	misc
docs/HUBBLE_LANE5_C1_A2_ACTION_UNIT_NO_GO_NOTE_2026-04-28.md	0	2	superseded-memo-cite:2	hubble_lane5_c1_a2_action_unit_no_go_note_2026-04-28	unaudited	unaudited	positive_theorem	misc
docs/HUBBLE_LANE5_C1_GATE_RESIDUAL_PREMISE_ATTACK_AUDIT_NOTE_2026-04-28.md	0	3	superseded-memo-cite:3	hubble_lane5_c1_gate_residual_premise_attack_audit_note_2026-04-28	unaudited	meta	meta	misc
docs/HUBBLE_LANE5_C3_VACUUM_TOPOLOGY_NO_ACTIVE_ROUTE_NOTE_2026-04-27.md	0	1	superseded-memo-cite:1	hubble_lane5_c3_vacuum_topology_no_active_route_note_2026-04-27	unaudited	unaudited	no_go	misc
docs/HUBBLE_LANE5_COSMIC_HISTORY_RATIO_NECESSITY_NO_GO_NOTE_2026-04-26.md	2	6	lattice-quantum-record:2,superseded-memo-cite:6	hubble_lane5_cosmic_history_ratio_necessity_no_go_note_2026-04-26	unaudited	unaudited	no_go	misc
docs/HUBBLE_LANE5_WORKSTREAM_STATUS_NOTE_2026-04-27.md	0	1	superseded-memo-cite:1	hubble_lane5_workstream_status_note_2026-04-27	unaudited	unaudited	positive_theorem	misc
docs/HUBBLE_TENSION_STRUCTURAL_LOCK_THEOREM_NOTE_2026-04-26.md	0	2	superseded-memo-cite:2	hubble_tension_structural_lock_theorem_note_2026-04-26	unaudited	unaudited	positive_theorem	misc
docs/HYDROGEN_HELIUM_ATOMIC_LATTICE_KINETIC_DEPENDENCY_NARROW_REPAIR_NOTE_2026-06-02.md	2	2	lattice-quantum-record:2,superseded-memo-cite:2	hydrogen_helium_atomic_lattice_kinetic_dependency_narrow_repair_note_2026-06-02	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HYPERCHARGE_PROOF_WALK_LATTICE_INDEPENDENCE_BOUNDED_NOTE_2026-05-07.md	0	1	superseded-memo-cite:1	hypercharge_proof_walk_lattice_independence_bounded_note_2026-05-07	unaudited	unaudited	bounded_theorem	misc
docs/I1_NATIVE_QUADRATIC_STATIC_SOURCE_NORMALIZATION_BRIDGE_2026-06-08.md	0	2	superseded-memo-cite:2	i1_native_quadratic_static_source_normalization_bridge_2026-06-08	unaudited	unaudited	bounded_theorem	gravity-records
docs/INDEX_PAIRING_NOT_FORCED_KINETIC_ORDER_SELECTOR_NO_GO_NOTE_2026-06-08.md	0	3	quantum-axiom-name:1,superseded-memo-cite:2	index_pairing_not_forced_kinetic_order_selector_no_go_note_2026-06-08	unaudited	unaudited	no_go	matter-kinetic
docs/INNER_AUTOMORPHISM_INVARIANCE_TRACIAL_IDENTIFICATION_NARROW_THEOREM_NOTE_2026-05-20.md	0	7	quantum-axiom-name:2,superseded-memo-cite:4,three-axiom-baseline:1	inner_automorphism_invariance_tracial_identification_narrow_theorem_note_2026-05-20	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/INTERACTING_RP_FIXED_A_U_INTEGRATED_BRIDGE_BOUNDED_NOTE_2026-06-05.md	0	1	superseded-memo-cite:1	interacting_rp_fixed_a_u_integrated_bridge_bounded_note_2026-06-05	unaudited	meta	meta	misc
docs/INTERNAL_EXTERNAL_SU2_MERGER_FROM_UNIVERSAL_PROPERTY_NARROW_THEOREM_NOTE_2026-05-27.md	0	2	superseded-memo-cite:2	internal_external_su2_merger_from_universal_property_narrow_theorem_note_2026-05-27	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/KCPT_ORBIT_CLAUSE_KINVARIANT_SURFACE_EQUIVALENCE_NARROW_THEOREM_NOTE_2026-06-10.md	2	4	central-sector-readout-context:1,kcpt-orbit-realized:1,superseded-memo-cite:4	kcpt_orbit_clause_kinvariant_surface_equivalence_narrow_theorem_note_2026-06-10	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/KEY_TERMINOLOGY.md	1	0	lattice-quantum-record:1	key_terminology	unaudited	meta	meta	misc
docs/KINETIC_ISOTROPY_COMPOSITION_CLOSURE_BOUNDED_THEOREM_NOTE_2026-06-09.md	0	5	quantum-axiom-name:3,superseded-memo-cite:2	kinetic_isotropy_composition_closure_bounded_theorem_note_2026-06-09	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/KINETIC_ISOTROPY_PRIMITIVE_IRREDUCIBILITY_SUPPORT_2026-06-09.md	1	2	lattice-quantum-record:1,superseded-memo-cite:2	kinetic_isotropy_primitive_irreducibility_support_2026-06-09	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/KLEIN_FOUR_PRODUCT_BZ_CORNERS_FORCES_D_FOUR_NARROW_THEOREM_NOTE_2026-05-26.md	0	3	superseded-memo-cite:3	klein_four_product_bz_corners_forces_d_four_narrow_theorem_note_2026-05-26	unaudited	unaudited	positive_theorem	foundations-record-dynamics
docs/KOIDE_A1_11_PROBE_CAMPAIGN_BOUNDED_ADMISSION_META_NOTE_2026-05-08.md	0	2	superseded-memo-cite:2	koide_a1_11_probe_campaign_bounded_admission_meta_note_2026-05-08	unaudited	meta	meta	flavor-koide
docs/KOIDE_A1_PROBE_CONTINUUM_LIMIT_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe15.md	0	3	superseded-memo-cite:3	koide_a1_probe_continuum_limit_bounded_obstruction_note_2026-05-09_probe15	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_FLAVOR_ANOMALY_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_probe2.md	0	2	superseded-memo-cite:2	koide_a1_probe_flavor_anomaly_bounded_obstruction_note_2026-05-08_probe2	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_GRAVITY_PHASE_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_probe3.md	0	2	superseded-memo-cite:2	koide_a1_probe_gravity_phase_bounded_obstruction_note_2026-05-08_probe3	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_LATTICE_NON_CONJUGATION_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe17.md	0	3	superseded-memo-cite:3	koide_a1_probe_lattice_non_conjugation_bounded_obstruction_note_2026-05-09_probe17	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_OPERATOR_CLASS_BOUNDED_NOTE_2026-05-08_probe6.md	0	2	superseded-memo-cite:2	koide_a1_probe_operator_class_bounded_note_2026-05-08_probe6	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_PLANCHEREL_PETER_WEYL_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe12.md	0	3	superseded-memo-cite:3	koide_a1_probe_plancherel_peter_weyl_bounded_obstruction_note_2026-05-09_probe12	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_Q_READOUT_FUNCTIONAL_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe16.md	0	3	superseded-memo-cite:3	koide_a1_probe_q_readout_functional_bounded_obstruction_note_2026-05-09_probe16	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_REAL_STRUCTURE_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe13.md	0	3	superseded-memo-cite:3	koide_a1_probe_real_structure_bounded_obstruction_note_2026-05-09_probe13	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_RETAINED_U1_HUNT_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe14.md	0	2	superseded-memo-cite:2	koide_a1_probe_retained_u1_hunt_bounded_obstruction_note_2026-05-09_probe14	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_RG_FIXED_POINT_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_probe5.md	0	3	superseded-memo-cite:3	koide_a1_probe_rg_fixed_point_bounded_obstruction_note_2026-05-08_probe5	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_RP_FROBENIUS_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_probe1.md	0	2	superseded-memo-cite:2	koide_a1_probe_rp_frobenius_bounded_obstruction_note_2026-05-08_probe1	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_SPECTRAL_ACTION_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_probe4.md	0	2	superseded-memo-cite:2	koide_a1_probe_spectral_action_bounded_obstruction_note_2026-05-08_probe4	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_PROBE_Z2_C3_PAIRING_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_probe7.md	0	3	superseded-memo-cite:3	koide_a1_probe_z2_c3_pairing_bounded_obstruction_note_2026-05-08_probe7	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_ROUTE_A_KOIDE_NISHIURA_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_routea.md	0	3	superseded-memo-cite:3	koide_a1_route_a_koide_nishiura_bounded_obstruction_note_2026-05-08_routea	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_ROUTE_D_NEWTON_GIRARD_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_routed.md	0	2	superseded-memo-cite:2	koide_a1_route_d_newton_girard_bounded_obstruction_note_2026-05-08_routed	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_ROUTE_E_KOSTANT_WEYL_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_routee.md	0	3	superseded-memo-cite:3	koide_a1_route_e_kostant_weyl_bounded_obstruction_note_2026-05-08_routee	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_A1_ROUTE_F_CASIMIR_DIFFERENCE_BOUNDED_OBSTRUCTION_NOTE_2026-05-08_routef.md	0	2	superseded-memo-cite:2	koide_a1_route_f_casimir_difference_bounded_obstruction_note_2026-05-08_routef	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_AMPLITUDE_PHASE_INDEPENDENT_DATA_NARROW_NO_GO_NOTE_2026-06-04.md	0	1	superseded-memo-cite:1	koide_amplitude_phase_independent_data_narrow_no_go_note_2026-06-04	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_BAE_30_PROBE_CAMPAIGN_NOTE_2026-05-09.md	0	2	superseded-memo-cite:2	koide_bae_30_probe_campaign_note_2026-05-09	unaudited	meta	meta	flavor-koide
docs/KOIDE_BAE_PROBE_CL3_BIVECTOR_BOUNDED_OBSTRUCTION_NOTE_2026-05-17_probeCl3bivector.md	0	1	superseded-memo-cite:1	koide_bae_probe_cl3_bivector_bounded_obstruction_note_2026-05-17_probecl3bivector	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_F1_CANONICAL_FUNCTIONAL_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe18.md	0	3	superseded-memo-cite:3	koide_bae_probe_f1_canonical_functional_bounded_obstruction_note_2026-05-09_probe18	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_HW_SECTOR_IDENTIFICATION_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe27.md	0	2	superseded-memo-cite:2	koide_bae_probe_hw_sector_identification_bounded_obstruction_note_2026-05-09_probe27	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_INTERACTING_DYNAMICS_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe28.md	0	4	superseded-memo-cite:4	koide_bae_probe_interacting_dynamics_bounded_obstruction_note_2026-05-09_probe28	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_KAPPA_PREDICTION_TEST_PARTIAL_FALSIFICATION_NOTE_2026-05-09_probe29.md	0	4	superseded-memo-cite:4	koide_bae_probe_kappa_prediction_test_partial_falsification_note_2026-05-09_probe29	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_LEPTON_TRIPLET_C3_CYCLE_BOUNDED_NOTE_2026-05-09_probe23.md	0	3	superseded-memo-cite:3	koide_bae_probe_lepton_triplet_c3_cycle_bounded_note_2026-05-09_probe23	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_NATIVE_LATTICE_FLOW_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe21.md	0	3	superseded-memo-cite:3	koide_bae_probe_native_lattice_flow_bounded_obstruction_note_2026-05-09_probe21	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_PHI_FROM_Z3_CHARACTER_NOTE_2026-05-09_probe24.md	0	2	superseded-memo-cite:2	koide_bae_probe_phi_from_z3_character_note_2026-05-09_probe24	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_PHYSICAL_EXTREMIZATION_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe25.md	0	4	superseded-memo-cite:4	koide_bae_probe_physical_extremization_bounded_obstruction_note_2026-05-09_probe25	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_RADIAN_FROM_DIMENSIONS_BOUNDED_NOTE_2026-05-09_probe30.md	0	4	superseded-memo-cite:4	koide_bae_probe_radian_from_dimensions_bounded_note_2026-05-09_probe30	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_SPECTRUM_CONE_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe22.md	0	3	superseded-memo-cite:3	koide_bae_probe_spectrum_cone_bounded_obstruction_note_2026-05-09_probe22	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_VM_CUBIC_EXTREMA_BOUNDED_OBSTRUCTION_NOTE_2026-05-09_probe20.md	0	3	superseded-memo-cite:3	koide_bae_probe_vm_cubic_extrema_bounded_obstruction_note_2026-05-09_probe20	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_WILSON_CHAIN_MASS_NOTE_2026-05-09_probe19.md	0	2	superseded-memo-cite:2	koide_bae_probe_wilson_chain_mass_note_2026-05-09_probe19	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_BAE_PROBE_WILSON_DIMENSIONAL_CONSISTENCY_BOUNDED_NOTE_2026-05-09_probe26.md	0	1	superseded-memo-cite:1	koide_bae_probe_wilson_dimensional_consistency_bounded_note_2026-05-09_probe26	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_DELTA_RANK2_SELECTOR_IS_THE_CLIFFORD_CHIRALITY_DOMAIN_WALL_EDGE_BOUNDED_NOTE_2026-06-05.md	0	2	superseded-memo-cite:2	koide_delta_rank2_selector_is_the_clifford_chirality_domain_wall_edge_bounded_note_2026-06-05	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_DIMENSIONLESS_RADIAN_NATIVE_UNIT_SEPARATION_NARROW_THEOREM_NOTE_2026-05-25.md	0	1	superseded-memo-cite:1	koide_dimensionless_radian_native_unit_separation_narrow_theorem_note_2026-05-25	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_DIRAC_MASS_FORCES_R_ONE_LR_COUPLING_BERRY_FLAT_BOUNDED_NO_GO_NOTE_2026-06-05.md	0	2	superseded-memo-cite:2	koide_dirac_mass_forces_r_one_lr_coupling_berry_flat_bounded_no_go_note_2026-06-05	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_DOUBLET_IS_FROBENIUS_SCHUR_COMPLEX_TYPE_ORIENTATION_BOUNDED_NOTE_2026-06-07.md	0	3	quantum-axiom-name:1,superseded-memo-cite:2	koide_doublet_is_frobenius_schur_complex_type_orientation_bounded_note_2026-06-07	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_FIRST_ORDER_SELECTOR_IS_THE_CHIRAL_LR_COUPLING_NOT_A_SYMMETRY_NARROW_NOTE_2026-06-05.md	0	2	superseded-memo-cite:2	koide_first_order_selector_is_the_chiral_lr_coupling_not_a_symmetry_narrow_note_2026-06-05	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_FLUCTUATION_MODULUS_GIVES_R_ONE_CHIRALITY_IS_PHASE_ONLY_FRONTIER_CORRECTION_NOTE_2026-06-04.md	0	1	superseded-memo-cite:1	koide_fluctuation_modulus_gives_r_one_chirality_is_phase_only_frontier_correction_note_2026-06-04	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_FULL_LATTICE_SCHUR_INHERITANCE_NOTE_2026-04-18.md	0	3	superseded-memo-cite:3	koide_full_lattice_schur_inheritance_note_2026-04-18	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_GAMMA5_FACTOR_BRIDGE_NO_GO_NOTE_2026-06-06.md	0	1	quantum-axiom-name:1	koide_gamma5_factor_bridge_no_go_note_2026-06-06	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_GENERATION_CHANNEL_SPACE_HOLOMORPHY_CHANNEL_INDEPENDENCE_BOUNDED_THEOREM_NOTE_2026-06-11.md	0	2	superseded-memo-cite:2	koide_generation_channel_space_holomorphy_channel_independence_bounded_theorem_note_2026-06-11	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_INFOGEOM_FOOT45_METRIC_WALL_NARROW_NO_GO_NOTE_2026-06-04.md	1	2	lattice-quantum-record:1,superseded-memo-cite:2	koide_infogeom_foot45_metric_wall_narrow_no_go_note_2026-06-04	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_KAHLER_DIRAC_REALIZATION_GIVES_R_ONE_INDEX_ROUTE_CLOSED_BOUNDED_NO_GO_NOTE_2026-06-08.md	0	2	superseded-memo-cite:2	koide_kahler_dirac_realization_gives_r_one_index_route_closed_bounded_no_go_note_2026-06-08	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_KODIM_REAL_STRUCTURE_ROUTE_EMPTY_R_UNDETERMINED_BOUNDED_NO_GO_NOTE_2026-06-08.md	3	2	lattice-quantum-record:3,superseded-memo-cite:2	koide_kodim_real_structure_route_empty_r_undetermined_bounded_no_go_note_2026-06-08	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_MATTER_ATTACHMENT_GATE_EXTRA_ASSUMPTIONS_REVIEW_NOTE_2026-06-02.md	0	1	superseded-memo-cite:1	koide_matter_attachment_gate_extra_assumptions_review_note_2026-06-02	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_MATTER_ATTACHMENT_GRADED_STATISTICS_GATE_NARROW_THEOREM_NOTE_2026-06-02.md	0	1	superseded-memo-cite:1	koide_matter_attachment_graded_statistics_gate_narrow_theorem_note_2026-06-02	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_ORBIT_OCCUPANCY_INDEPENDENCE_AND_PREMISE_CANDIDATE_NOTE_2026-06-09.md	0	4	superseded-memo-cite:3,three-axiom-baseline:1	koide_orbit_occupancy_independence_and_premise_candidate_note_2026-06-09	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_Q_MINIMAL_SCALE_FREE_SELECTOR_NOTE_2026-04-22.md	0	1	superseded-memo-cite:1	koide_q_minimal_scale_free_selector_note_2026-04-22	unaudited	unaudited	positive_theorem	flavor-koide
docs/KOIDE_Q_REDUCED_CARRIER_PHYSICAL_IDENTIFICATION_OBSTRUCTION_NOTE_2026-06-12.md	0	4	quantum-axiom-name:2,superseded-memo-cite:2	koide_q_reduced_carrier_physical_identification_obstruction_note_2026-06-12	unaudited	unaudited	open_gate	flavor-koide
docs/KOIDE_Q_REDUCED_OBSERVABLE_RESTRICTION_THEOREM_2026-04-22.md	0	1	quantum-axiom-name:1	koide_q_reduced_observable_restriction_theorem_2026-04-22	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_Q_SO2_PHASE_ERASURE_SUPPORT_NOTE_2026-04-25.md	0	3	superseded-memo-cite:3	koide_q_so2_phase_erasure_support_note_2026-04-25	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_Q_SOURCE_DOMAIN_CANONICAL_DESCENT_THEOREM_NOTE_2026-04-25.md	0	3	superseded-memo-cite:3	koide_q_source_domain_canonical_descent_theorem_note_2026-04-25	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_RECORDS_OBJECTIVITY_CONDITIONAL_NOTE_2026-05-31.md	1	0	durable-registration:1	koide_records_objectivity_conditional_note_2026-05-31	unaudited	unaudited	open_gate	flavor-koide
docs/KOIDE_RECORD_ORBIT_COUNT_DOES_NOT_SELECT_R_HALF_NO_GO_NOTE_2026-06-07.md	0	2	superseded-memo-cite:2	koide_record_orbit_count_does_not_select_r_half_no_go_note_2026-06-07	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_RECORD_SIGN_AGNOSTIC_ETA_REFUTED_2026-06-04.md	0	2	superseded-memo-cite:2	koide_record_sign_agnostic_eta_refuted_2026-06-04	unaudited	unaudited	open_gate	flavor-koide
docs/KOIDE_RP_SPECTRUM_REDUCE_TO_TRANSFER_POSITIVITY_NARROW_THEOREM_NOTE_2026-06-02.md	0	1	superseded-memo-cite:1	koide_rp_spectrum_reduce_to_transfer_positivity_narrow_theorem_note_2026-06-02	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_R_HALF_DURABILITY_STATIONARITY_CONDITIONAL_CHAIN_BOUNDED_THEOREM_NOTE_2026-06-11.md	0	2	superseded-memo-cite:2	koide_r_half_durability_stationarity_conditional_chain_bounded_theorem_note_2026-06-11	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_R_HALF_INDEX_READOUT_NON_SUSY_STAGGERED_DIRAC_GATE_META_NOTE_2026-06-05.md	0	2	superseded-memo-cite:2	koide_r_half_index_readout_non_susy_staggered_dirac_gate_meta_note_2026-06-05	unaudited	meta	meta	flavor-koide
docs/KOIDE_R_HALF_POLARIZATION_SELECTOR_TESTED_STATIC_READOUT_NO_GO_NOTE_2026-06-08.md	0	4	superseded-memo-cite:4	koide_r_half_polarization_selector_tested_static_readout_no_go_note_2026-06-08	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_R_POLARIZATION_ORBIT_QUOTIENT_GATE_SHARPENING_NOTE_2026-06-09.md	1	3	kcpt-orbit-realized:1,superseded-memo-cite:3	koide_r_polarization_orbit_quotient_gate_sharpening_note_2026-06-09	unaudited	unaudited	open_gate	flavor-koide
docs/KOIDE_R_REDUCES_TO_CHIRAL_VS_VECTOR_YUKAWA_BINARY_NARROW_THEOREM_NOTE_2026-06-04.md	0	1	superseded-memo-cite:1	koide_r_reduces_to_chiral_vs_vector_yukawa_binary_narrow_theorem_note_2026-06-04	unaudited	unaudited	open_gate	flavor-koide
docs/KOIDE_STAGGERED_FIRST_ORDER_GENERATION_DETERMINANT_BOUNDED_THEOREM_NOTE_2026-06-11.md	0	2	superseded-memo-cite:2	koide_staggered_first_order_generation_determinant_bounded_theorem_note_2026-06-11	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_S_L1_TOPOLOGICAL_CHERN_SIMONS_NOTE_2026-05-08_probeS_L1_topological.md	0	1	superseded-memo-cite:1	koide_s_l1_topological_chern_simons_note_2026-05-08_probes_l1_topological	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_S_SUBSTEP4_ACLAMBDA_NEW_SCIENCE_NOTE_2026-05-08_probeS_substep4_aclambda.md	0	4	superseded-memo-cite:4	koide_s_substep4_aclambda_new_science_note_2026-05-08_probes_substep4_aclambda	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_T_BAE_HOPF_COPRODUCT_ISOTYPE_NOTE_2026-05-08_probeT_bae_hopf.md	0	2	superseded-memo-cite:2	koide_t_bae_hopf_coproduct_isotype_note_2026-05-08_probet_bae_hopf	unaudited	unaudited	bounded_theorem	flavor-koide
docs/KOIDE_U_BAE_NCG_SPECTRAL_TRIPLE_NOTE_2026-05-08_probeU_bae_ncg.md	0	5	superseded-memo-cite:5	koide_u_bae_ncg_spectral_triple_note_2026-05-08_probeu_bae_ncg	unaudited	unaudited	no_go	flavor-koide
docs/KOIDE_U_BAE_QUANTUM_DEFORMATION_NOTE_2026-05-08_probeU_bae_qdeformation.md	0	4	superseded-memo-cite:4	koide_u_bae_quantum_deformation_note_2026-05-08_probeu_bae_qdeformation	unaudited	unaudited	no_go	flavor-koide
